task,cost
0,32.26
1,57.68
2,20.14
3,14.85
4,20.56
5,19.49
6,21.95
7,7.85
8,24.77
9,15.6
10,34.36
11,13.81
12,11.61
13,9.64
14,18.46
15,14.43
16,15.23
17,12.5
18,35.72
19,30.23
20,22.81
21,28.84
22,24.16
23,24.2
24,31.81
25,22.62
26,12.02
27,44.66
28,20.07
29,38.46
30,25.21
31,11.06
32,12.36
33,18.15
34,10.81
35,36.27
36,13.24
37,21.9
38,21.84
39,29.6
40,22.51
41,51.9
42,27.34
43,24.56
44,36.34
45,22.41
46,37.8
47,38.7
48,41.24
49,25.93
50,14.73
51,48.8
52,13.4
53,16.5
54,11.86
55,40.04
56,28.05
57,37.91
58,12.53
59,17.75
60,16.17
61,28.64
62,16.69
63,51.73
64,18.34
65,30.68
66,21.42
67,19.36
68,19.6
69,35.42
70,29.85
71,13.79
72,37.36
73,17.02
74,32.99
75,29.14
76,26.25
77,22.25
78,40.4
79,32.49
80,10.92
81,10.76
82,9.79
83,45.92
84,12.83
85,27.76
86,12.06
87,12.45
88,36.28
89,40.85
