task,cost
0,30.65
1,35.08
2,26.9
3,52.17
4,25.07
5,51.2
6,34.8
7,30.08
8,10.55
9,23.01
10,29.09
11,40.91
12,46.34
13,42.3
14,14.57
15,19.83
16,40.72
17,40.27
18,52.4
19,45.17
20,32.36
21,10.65
22,60.22
23,8.5
24,28.94
25,42.46
26,31.06
27,32.97
28,48.02
29,28.27
30,42.07
31,26.82
32,27.11
33,21.33
34,26.43
35,35.44
36,43.22
37,41.03
38,36.35
39,46.15
40,26.88
41,23.28
42,37.78
43,42.08
44,45.31
45,51.72
46,32.72
47,10.98
48,58.16
49,27.96
50,34.05
51,43.83
52,36.06
53,35.22
54,35.75
55,35.8
56,39.82
57,23.66
58,20.57
59,44.66
60,49.81
61,18.4
62,60.82
63,34.93
64,34.03
65,31.88
66,17.26
67,26.6
68,23.33
69,53.61
70,22.01
71,39.82
72,26.34
73,13.66
74,14.42
75,46.02
76,24.26
77,19.88
78,15.3
79,43.98
80,26.16
81,11.86
82,28.93
83,17.11
84,13.39
85,16.84
86,33.45
87,26.99
88,26.04
89,37.25
