task,cost
0,52.95
1,59.13
2,49.82
3,14.41
4,19.14
5,19.55
6,55.69
7,17.29
8,25.23
9,32.79
10,22.87
11,46.67
12,12.26
13,9.89
14,49.39
15,15.43
16,26.77
17,30.33
18,21.37
19,31.57
20,46.07
21,11.79
22,42.95
23,50.47
24,21.98
25,16.71
26,37.25
27,27.79
28,17.37
29,37.62
30,47.14
31,23.35
32,22.91
33,25.55
34,12.91
35,8.71
36,28.38
37,34.71
38,13.9
39,15.12
40,20.62
41,22.43
42,21.54
43,21.9
44,43.98
45,14.63
46,41.33
47,55.6
48,45.57
49,15.6
50,14.7
51,23.32
52,32.39
53,12.1
54,16.08
55,39.48
56,16.51
57,47.02
58,30.87
59,13.94
60,22.83
61,55.87
62,37.79
63,14.43
64,51.09
65,43.28
66,43.65
67,33.17
68,29.53
69,45.18
70,61.16
71,33.6
72,49.49
73,40.84
74,41.13
75,17.1
76,21.02
77,41.45
78,26.06
79,34.02
