task,cost
0,12.64
1,46.38
2,8.36
3,17.79
4,25.37
5,13.07
6,43.06
7,20.2
8,9.7
9,33.62
10,23.95
11,46.27
12,33.54
13,35.9
14,44.96
15,42.42
16,27.75
17,43.36
18,35.1
19,13.05
20,59.33
21,19.03
22,20.44
23,23.32
24,15.61
25,22.66
26,12.33
27,37.11
28,30.33
29,19.93
30,43.98
31,27.88
32,17.77
33,40.7
34,40.2
35,37.81
36,16.65
37,38.95
38,33.71
39,27.3
40,32.46
41,13.49
42,37.61
43,25.42
44,37.72
45,28.4
46,41.77
47,31.72
48,39.21
49,18.44
50,36.68
51,26.93
52,27.24
53,11.18
54,35.74
55,41.15
56,23.42
57,32.67
58,38.16
59,18.38
60,17.74
61,35.02
62,12.56
63,40.55
64,53.23
65,35.97
66,11.45
67,27.12
68,38.19
69,36.07
