src,dst,comm
0,43,4
0,2,1
1,20,2
1,67,5
1,51,3
2,60,1
2,70,8
2,64,3
3,32,9
3,6,2
3,79,9
3,61,7
4,79,10
4,20,3
5,30,10
5,22,1
5,24,3
6,51,10
6,50,7
6,82,3
6,85,8
7,33,3
7,15,3
8,21,6
9,42,9
10,68,4
11,89,7
11,66,7
11,86,9
12,26,6
13,63,4
13,51,9
13,71,10
13,45,4
14,54,5
14,28,9
14,21,7
15,88,2
15,84,5
15,57,4
16,88,10
17,48,2
17,81,5
17,29,4
17,44,4
18,88,4
18,20,2
18,30,9
19,79,9
19,76,2
20,68,1
21,45,4
21,28,8
22,52,1
22,45,9
22,31,10
22,65,4
23,43,9
23,59,3
23,29,8
23,76,8
24,52,6
25,52,4
25,67,10
26,62,10
26,79,9
26,33,10
27,87,1
27,32,8
27,37,9
28,35,10
29,35,5
30,44,10
30,34,8
30,35,5
31,82,8
31,64,4
32,70,8
32,64,1
32,75,4
32,34,7
33,37,2
33,71,1
34,87,1
34,84,3
34,40,5
34,68,2
35,79,1
35,84,5
35,71,9
36,45,2
36,87,1
36,83,4
37,38,5
37,58,8
38,39,7
39,49,5
40,56,3
40,84,1
40,73,7
41,60,6
41,79,8
41,42,6
41,82,8
42,56,1
42,52,4
42,84,10
43,45,10
44,79,10
44,48,1
44,80,10
45,51,2
45,76,8
45,60,2
46,70,6
46,84,9
46,60,4
47,48,6
48,77,4
48,69,3
48,70,10
49,86,9
50,63,4
50,60,3
50,84,8
51,65,1
51,78,9
51,60,3
52,79,2
52,73,5
52,61,6
53,78,10
53,69,8
53,72,10
54,86,1
54,84,6
54,58,10
54,83,7
55,85,4
55,82,9
55,68,7
55,74,7
56,57,5
56,62,10
57,64,6
57,69,3
57,78,7
57,70,7
58,60,1
58,89,8
59,78,6
59,84,2
59,75,10
60,81,5
61,63,7
61,89,1
61,75,8
62,80,8
63,67,9
63,81,7
63,75,8
64,65,3
64,82,8
65,83,6
66,80,3
66,79,1
66,72,10
67,87,3
68,79,1
69,75,2
70,78,5
70,72,4
70,71,8
70,88,8
71,74,2
72,74,7
73,76,10
74,85,10
74,80,10
74,86,2
74,75,7
75,76,3
75,83,3
75,84,3
75,86,6
76,87,3
76,89,7
76,88,7
77,84,7
78,85,3
79,84,3
79,88,9
79,86,6
80,85,10
81,87,3
81,83,5
81,84,2
82,88,6
82,85,1
82,87,9
82,89,7
83,85,2
83,84,9
83,88,8
84,86,7
84,87,3
85,88,9
86,88,4
87,88,6
87,89,4
88,89,3
