src,dst,comm
0,52,1
0,50,7
0,45,1
1,57,2
2,79,1
3,57,5
3,26,5
3,47,1
4,13,6
4,25,7
5,19,6
5,17,6
5,28,8
6,76,1
6,78,1
6,25,9
6,38,5
7,37,6
8,58,5
9,66,5
9,74,5
9,68,8
10,20,4
11,16,10
11,79,2
11,36,8
11,42,10
12,68,4
12,37,5
12,39,6
13,19,6
14,22,7
14,50,8
14,64,6
14,40,7
15,60,2
15,74,8
16,47,10
16,75,3
17,75,6
17,46,2
17,35,9
18,34,6
19,59,7
20,21,4
20,57,9
21,56,1
21,30,4
21,24,5
21,48,9
22,34,8
22,37,1
23,51,1
23,47,1
23,25,10
24,28,9
24,71,8
24,26,9
25,69,1
25,48,5
25,66,3
26,47,5
26,57,9
26,76,2
26,58,4
27,75,5
27,53,7
27,58,2
27,72,4
28,51,6
28,37,3
29,73,1
29,76,1
30,33,9
30,48,3
30,74,6
30,72,3
31,62,8
31,33,3
31,47,8
31,75,3
32,63,7
32,73,6
32,51,3
32,44,3
33,79,9
33,56,8
34,58,8
34,69,10
34,71,3
35,46,6
35,52,8
35,39,2
36,44,6
36,48,6
37,41,5
37,66,7
38,68,9
39,60,3
39,42,5
39,57,3
39,54,10
40,50,1
40,52,9
41,54,2
41,67,2
42,45,6
42,52,9
42,43,9
42,66,3
43,68,2
44,73,4
45,79,7
45,61,7
45,71,9
45,70,3
46,66,8
46,65,2
47,74,9
47,71,10
48,79,2
49,71,2
49,68,7
49,56,4
49,54,9
50,54,2
51,73,5
52,77,1
53,68,2
53,57,6
54,71,5
55,65,7
55,72,8
55,73,5
55,56,9
56,58,1
57,60,8
57,64,7
57,71,2
58,76,2
59,77,8
59,62,5
60,78,5
60,73,3
61,78,1
61,63,10
62,70,6
62,72,9
62,67,9
63,77,1
63,69,9
64,71,4
64,70,5
65,71,2
66,77,8
66,72,9
67,69,7
67,74,7
67,75,2
67,70,8
68,74,3
68,75,3
69,79,4
69,74,3
70,72,9
70,79,2
70,76,10
71,73,2
72,79,4
73,74,7
73,76,3
73,77,7
73,75,5
74,79,9
75,76,2
76,79,3
77,79,2
77,78,3
78,79,10
