task,cost
0,13.91
1,18.95
2,27.67
3,10.92
4,50.0
5,26.65
6,39.36
7,31.2
8,31.16
9,49.89
10,39.14
11,20.43
12,20.48
13,37.45
14,33.84
15,38.08
16,26.24
17,10.5
18,41.33
19,22.69
20,24.16
21,45.23
22,31.68
23,16.72
24,12.4
25,24.29
26,28.82
27,27.35
28,29.53
29,26.54
30,14.88
31,53.42
32,45.77
33,52.8
34,22.14
35,48.65
36,26.87
37,36.85
38,44.01
39,61.69
40,28.01
41,13.34
42,49.83
43,17.44
44,30.98
45,26.85
46,24.93
47,49.74
48,43.03
49,41.42
50,50.38
51,42.95
52,51.89
53,22.65
54,16.88
55,34.81
56,20.94
57,16.83
58,30.43
59,24.19
60,34.94
61,35.01
62,14.84
63,60.6
64,33.59
65,16.75
66,24.91
67,48.7
68,14.07
69,52.19
70,22.81
71,19.2
72,20.39
73,29.16
74,11.78
75,46.79
76,19.31
77,48.77
78,27.62
79,35.37
80,24.22
81,13.69
82,30.14
83,30.2
84,49.82
85,14.8
86,22.38
87,41.1
88,23.34
89,26.62
90,53.59
91,28.56
92,17.19
93,38.02
94,56.88
95,33.26
96,11.98
97,38.76
98,39.18
99,16.89
