task,cost
0,27.82
1,38.66
2,19.75
3,47.38
4,13.42
5,28.99
6,22.09
7,23.31
8,16.06
9,54.93
10,20.3
11,15.55
12,29.48
13,19.52
14,19.44
15,25.32
16,13.48
17,42.24
18,14.12
19,28.5
20,18.16
21,19.9
22,33.92
23,24.63
24,36.99
25,43.58
26,27.44
27,13.11
28,21.92
29,37.58
30,53.69
31,31.53
32,28.33
33,25.85
34,24.53
35,49.4
36,51.21
37,17.36
38,17.33
39,32.67
40,32.26
41,14.83
42,24.06
43,20.16
44,32.08
45,20.21
46,20.46
47,7.86
48,43.72
49,39.43
50,12.23
51,11.63
52,36.92
53,14.18
54,33.96
55,19.23
56,40.71
57,14.01
58,22.67
59,15.23
60,24.09
61,19.43
62,9.94
63,12.47
64,22.7
65,16.38
66,34.02
67,40.86
68,45.97
69,19.91
