task,cost
0,24.23
1,21.8
2,55.76
3,32.7
4,34.34
5,15.24
6,29.78
7,10.68
8,29.96
9,55.0
10,14.86
11,15.68
12,55.99
13,32.04
14,47.08
15,37.26
16,41.51
17,44.21
18,22.28
19,21.55
20,12.48
21,40.23
22,37.57
23,35.81
24,29.15
25,12.91
26,13.08
27,28.19
28,55.51
29,19.69
30,48.85
31,35.0
32,17.28
33,36.59
34,24.88
35,11.16
36,12.85
37,22.0
38,29.18
39,45.12
40,50.16
41,12.8
42,16.69
43,24.39
44,10.12
45,15.74
46,52.73
47,26.88
48,18.2
49,34.92
50,48.93
51,33.55
52,40.76
53,16.75
54,19.3
55,27.6
56,16.18
57,8.18
58,10.11
59,12.47
60,47.1
61,23.15
62,44.87
63,27.82
64,44.49
65,35.55
66,44.83
67,41.3
68,24.3
69,47.24
70,20.09
71,21.25
72,10.0
73,15.52
74,41.15
75,27.81
76,13.75
77,45.63
78,46.23
79,37.35
