src,dst,comm
0,13,6
0,32,8
1,9,2
1,22,9
2,22,7
2,37,3
2,27,10
3,20,7
4,24,5
4,22,7
5,11,5
5,32,3
5,27,5
5,38,2
6,10,5
6,34,7
7,19,5
7,13,7
7,28,10
7,26,6
8,36,5
8,17,2
9,16,6
10,36,6
10,33,7
11,21,4
12,32,3
12,22,1
12,34,10
12,20,8
13,14,5
14,18,6
15,22,9
15,33,5
16,37,2
16,20,3
16,34,10
16,24,2
17,38,5
17,29,3
18,20,7
18,19,4
19,36,9
20,23,8
20,35,6
20,32,1
20,36,1
21,26,3
21,29,3
21,37,3
22,34,2
22,25,7
22,36,5
23,29,3
23,32,4
24,34,5
24,33,6
24,35,2
24,26,4
25,30,3
25,37,7
26,35,8
26,38,9
26,29,7
26,31,4
27,32,4
27,33,3
28,34,9
28,31,2
28,36,9
29,34,8
29,39,1
29,38,3
30,38,9
30,36,7
30,33,4
31,34,7
32,34,1
32,39,2
32,36,8
33,37,4
33,35,2
33,34,1
34,39,7
34,38,1
35,36,3
36,39,3
36,38,4
37,39,4
37,38,8
38,39,8
