task,cost
0,14.84
1,31.71
2,45.39
3,37.76
4,48.6
5,19.59
6,20.2
7,17.16
8,43.46
9,40.69
10,33.71
11,34.57
12,18.27
13,34.84
14,11.42
15,26.18
16,20.39
17,37.2
18,28.23
19,24.92
20,26.46
21,42.76
22,37.56
23,28.54
24,37.25
25,38.03
26,20.89
27,39.6
28,15.1
29,31.83
30,59.64
31,28.14
32,13.11
33,28.88
34,25.64
35,34.66
36,18.27
37,37.34
38,9.75
39,35.72
40,27.0
41,16.29
42,42.7
43,25.38
44,33.03
45,46.99
46,8.26
47,33.96
48,40.03
49,43.33
50,23.36
51,12.24
52,12.4
53,52.97
54,10.93
55,12.2
56,37.4
57,10.68
58,28.63
59,29.16
60,38.1
61,20.24
62,13.07
63,16.6
64,16.03
65,41.62
66,29.24
67,33.52
68,33.59
69,22.13
