task,cost
0,20.53
1,20.05
2,21.98
3,37.01
4,52.51
5,45.38
6,45.8
7,32.46
8,38.74
9,16.14
10,29.2
11,23.49
12,22.64
13,28.98
14,28.31
15,31.05
16,43.14
17,22.62
18,14.3
19,28.86
20,11.08
21,26.24
22,61.76
23,27.26
24,14.45
25,31.02
26,14.46
27,41.87
28,46.57
29,9.49
30,23.24
31,37.52
32,40.37
33,48.52
34,31.65
35,58.79
36,44.76
37,22.32
38,36.76
39,22.23
40,12.41
41,21.13
42,25.66
43,24.76
44,18.33
45,42.98
46,39.55
47,40.27
48,9.34
49,46.91
50,13.66
51,32.09
52,39.15
53,12.11
54,31.68
55,13.85
56,32.93
57,16.0
58,40.85
59,52.32
60,42.41
61,38.0
62,39.93
63,36.18
64,18.56
65,52.83
66,24.68
67,51.39
68,41.69
69,21.51
