src,dst,comm
0,12,4
0,18,5
0,31,10
0,25,2
1,39,5
2,49,5
3,6,7
3,45,10
3,4,9
3,32,6
4,50,5
4,18,9
5,86,4
5,78,5
6,47,1
6,79,3
7,19,2
7,60,1
7,9,6
8,16,2
8,22,9
8,13,8
9,34,2
9,78,9
9,13,9
9,50,4
10,84,1
10,57,1
11,50,9
11,42,10
11,38,10
12,31,8
12,80,2
13,21,7
13,50,1
13,66,1
14,81,10
14,45,6
14,47,4
15,27,2
15,71,6
15,58,3
16,36,3
16,46,3
17,66,2
18,63,9
18,45,6
18,56,9
18,30,4
19,70,5
20,31,1
21,61,2
21,55,4
21,56,7
22,86,6
22,73,7
22,42,4
22,55,9
23,61,6
23,81,2
24,73,1
24,60,7
24,72,7
25,72,10
25,71,6
25,29,7
26,50,6
27,77,6
27,87,3
28,36,8
28,56,1
28,34,9
29,85,9
29,70,3
29,32,10
29,69,1
30,50,1
30,61,8
30,73,4
31,82,1
32,43,7
32,57,8
32,58,8
33,67,8
34,62,8
35,71,10
35,65,4
35,52,7
35,64,10
36,48,1
36,69,2
36,55,9
36,66,4
37,79,5
37,57,9
37,58,1
38,66,4
38,54,3
38,74,6
38,69,3
39,67,8
39,59,8
39,85,8
39,48,7
40,48,9
40,75,5
41,46,1
42,43,1
43,61,2
43,51,4
43,56,10
44,87,5
44,62,7
45,70,6
46,64,4
46,87,3
46,60,1
47,63,5
47,72,6
47,58,8
48,49,10
48,79,1
49,79,3
49,55,5
49,70,9
50,76,5
50,57,4
50,54,7
51,83,6
52,75,5
52,83,9
52,68,5
52,72,5
53,56,3
53,54,10
54,64,8
54,85,3
54,89,8
55,82,1
55,65,9
56,65,3
56,77,8
56,64,10
57,63,1
57,88,3
57,64,4
58,78,9
59,71,6
60,88,4
60,84,9
60,61,6
60,87,7
61,89,3
61,77,3
61,79,7
62,66,7
62,77,3
62,64,5
62,70,7
63,85,6
64,65,5
64,82,2
64,88,3
65,84,6
65,77,10
65,68,10
65,73,1
66,69,6
66,70,1
66,71,7
66,80,1
67,85,9
67,84,8
67,80,6
67,89,9
68,78,5
69,82,7
69,71,4
69,76,2
70,85,5
70,71,6
71,84,10
71,77,10
71,89,3
72,83,9
72,88,1
73,75,4
73,79,3
73,77,3
73,74,8
74,76,6
74,77,5
74,84,8
74,85,3
75,85,1
75,78,4
75,81,6
76,88,1
76,87,9
77,78,9
77,83,1
77,85,8
77,86,5
78,85,9
78,79,8
79,80,7
79,89,2
80,83,8
81,86,2
81,84,5
81,83,5
81,82,2
82,89,8
82,86,5
82,87,9
82,83,8
83,88,10
83,89,9
83,84,7
84,86,5
84,87,4
84,88,2
84,85,10
85,87,1
86,87,3
87,88,5
87,89,6
88,89,1
