task,cost
0,12.81
1,43.83
2,45.86
3,29.92
4,37.55
5,32.31
6,17.63
7,52.33
8,32.12
9,12.22
10,33.99
11,20.1
12,14.85
13,21.07
14,13.22
15,43.02
16,36.47
17,21.54
18,27.69
19,52.12
20,41.83
21,17.53
22,18.03
23,20.25
24,29.92
25,34.17
26,32.96
27,26.74
28,24.09
29,17.38
30,25.34
31,42.06
32,37.93
33,24.91
34,15.05
35,40.7
36,49.45
37,34.37
38,55.08
39,48.68
40,41.48
41,23.28
42,15.88
43,19.18
44,11.74
45,45.52
46,24.84
47,15.55
48,39.04
49,35.74
50,13.87
51,48.46
52,26.5
53,29.68
54,38.7
55,7.65
56,20.88
57,26.12
58,10.83
59,29.53
60,23.35
61,34.29
62,32.76
63,50.82
64,42.92
65,31.91
66,26.37
67,46.53
68,22.82
69,19.91
