task,cost
0,21.9
1,47.4
2,39.97
3,36.3
4,26.9
5,29.59
6,20.37
7,40.41
8,37.06
9,29.33
10,32.54
11,35.88
12,13.19
13,39.15
14,42.29
15,14.61
16,16.32
17,28.51
18,35.04
19,42.48
20,26.53
21,40.2
22,12.4
23,33.33
24,16.69
25,52.25
26,24.3
27,45.92
28,27.36
29,52.78
30,51.42
31,8.77
32,38.34
33,28.79
34,36.89
35,31.76
36,14.71
37,28.59
38,13.6
39,16.41
40,24.18
41,31.72
42,26.03
43,50.75
44,32.78
45,32.83
46,28.66
47,28.59
48,11.55
49,29.01
50,19.45
51,31.38
52,11.27
53,14.91
54,38.88
55,9.01
56,37.83
57,29.88
58,9.01
59,42.22
60,50.61
61,35.65
62,8.77
63,36.28
64,37.69
65,44.04
66,19.88
67,36.0
68,28.52
69,47.9
