task,cost
0,17.57
1,14.92
2,39.95
3,52.53
4,34.06
5,35.03
6,18.33
7,44.18
8,44.31
9,29.23
10,33.85
11,21.98
12,36.42
13,15.71
14,22.65
15,19.94
16,20.86
17,12.09
18,10.38
19,28.48
20,20.29
21,21.17
22,17.56
23,23.01
24,25.35
25,24.3
26,33.81
27,11.9
28,38.31
29,31.55
30,44.84
31,24.07
32,41.55
33,37.94
34,37.07
35,13.38
36,26.69
37,27.58
38,36.28
39,12.5
40,10.99
41,15.18
42,31.72
43,11.45
44,52.78
45,32.12
46,40.52
47,40.34
48,43.5
49,36.72
50,49.89
51,30.94
52,44.3
53,28.75
54,30.66
55,29.6
56,28.17
57,28.33
58,31.96
59,40.69
60,35.06
61,39.65
62,42.06
63,29.1
64,34.03
65,44.72
66,20.65
67,32.21
68,37.67
69,20.86
70,15.06
71,15.82
72,11.08
73,40.3
74,38.96
75,29.21
76,41.28
77,16.99
78,46.32
79,11.58
80,26.83
81,16.35
82,27.42
83,36.69
84,25.21
85,19.33
86,22.99
87,18.91
88,32.02
89,41.84
