src,dst,comm
0,1,7
0,5,2
0,23,6
1,27,1
2,11,5
2,18,7
2,9,9
3,13,6
3,20,7
3,28,2
4,12,7
4,14,9
5,8,3
5,13,4
5,15,9
5,12,7
6,9,1
6,23,4
6,17,6
6,21,6
7,8,4
7,20,7
8,21,4
8,9,3
8,26,2
8,28,1
9,20,8
9,24,3
9,23,6
10,14,5
10,29,9
10,19,5
10,11,4
11,14,6
12,17,8
13,21,4
13,17,3
13,18,4
14,28,3
15,24,9
15,17,8
15,29,4
16,21,4
16,29,9
16,24,4
16,26,10
17,22,1
17,27,10
17,26,8
18,28,6
18,29,1
18,25,6
19,22,7
19,28,3
19,23,9
19,24,4
20,29,5
20,23,9
21,29,9
21,25,8
21,27,2
21,28,4
22,25,3
22,27,10
22,23,6
22,28,9
23,26,8
23,25,9
23,28,3
24,29,3
24,28,5
25,27,7
25,29,3
25,28,2
26,29,7
27,28,5
27,29,1
28,29,10
