task,cost
0,40.06
1,54.01
2,13.87
3,21.2
4,30.21
5,14.25
6,24.18
7,22.6
8,9.33
9,56.1
10,41.37
11,51.45
12,42.81
13,26.06
14,31.03
15,34.95
16,24.14
17,11.54
18,41.61
19,51.14
20,24.27
21,28.02
22,29.67
23,19.31
24,14.02
25,38.49
26,51.39
27,51.85
28,9.18
29,33.45
30,48.06
31,24.23
32,23.66
33,34.62
34,22.56
35,41.9
36,24.8
37,19.13
38,9.6
39,30.07
40,35.29
41,46.91
42,19.31
43,15.04
44,25.37
45,56.49
46,28.29
47,27.02
48,41.4
49,24.0
50,31.6
51,29.64
52,47.79
53,31.06
54,34.97
55,30.38
56,27.39
57,20.96
58,40.06
59,40.61
