task,cost
0,19.71
1,49.02
2,40.34
3,15.16
4,36.82
5,29.96
6,32.98
7,23.26
8,41.53
9,40.9
10,36.46
11,53.35
12,16.61
13,24.69
14,32.06
15,7.85
16,33.53
17,28.91
18,16.59
19,33.18
20,30.11
21,17.96
22,40.64
23,13.38
24,19.34
25,17.66
26,30.48
27,28.76
28,45.78
29,14.86
30,29.27
31,11.18
32,9.81
33,13.5
34,47.41
35,48.35
36,44.58
37,37.71
38,56.03
39,32.5
40,15.78
41,26.01
42,28.9
43,33.45
44,41.3
45,19.57
46,15.89
47,31.35
48,20.0
49,13.6
50,22.4
51,52.09
52,53.8
53,17.77
54,48.2
55,24.03
56,29.78
57,45.95
58,38.97
59,40.75
60,30.23
61,47.11
62,18.39
63,46.35
64,37.13
65,18.38
66,44.15
67,44.44
68,27.08
69,47.38
70,41.51
71,24.58
72,40.61
73,38.96
74,43.7
75,28.78
76,43.51
77,23.28
78,21.61
79,20.91
