src,dst,comm
0,52,9
0,44,5
1,56,3
2,10,6
2,13,4
2,55,2
3,27,8
4,17,5
4,67,6
4,32,2
4,60,10
5,10,4
5,66,8
5,42,8
6,20,6
7,59,9
7,45,4
7,57,1
7,35,3
8,72,1
9,19,9
10,75,4
10,56,4
11,27,1
11,15,10
12,58,8
12,78,4
12,24,10
13,27,8
13,20,3
14,33,4
15,22,6
15,53,1
15,26,6
15,18,8
16,38,5
16,30,4
17,40,2
17,38,6
17,21,2
18,66,9
18,28,5
19,25,6
20,47,3
21,52,2
21,39,10
21,28,1
21,71,4
22,38,9
22,70,5
22,68,3
22,25,5
23,46,7
24,40,10
24,34,10
25,65,3
26,38,3
26,63,9
26,76,9
27,36,4
27,63,5
28,38,9
28,64,6
28,35,1
28,57,5
29,41,10
29,51,2
29,65,4
30,34,8
30,62,3
30,39,9
30,69,9
31,61,6
31,65,8
31,36,8
32,47,7
32,68,7
33,77,3
33,39,5
34,69,1
34,63,4
34,56,4
35,50,3
35,62,9
35,67,6
36,76,10
37,68,8
38,45,8
39,70,4
39,42,4
39,69,3
40,76,9
41,71,9
41,64,4
41,78,3
41,50,4
42,49,5
42,67,3
42,77,10
43,54,3
43,52,2
43,73,6
44,54,1
44,64,2
44,77,4
45,60,8
46,57,2
46,62,1
46,63,7
46,70,10
47,60,10
47,58,5
48,61,6
48,62,9
48,71,3
48,49,2
49,64,2
50,56,8
50,69,10
51,66,3
52,62,4
52,56,9
52,71,2
52,61,5
53,61,5
54,61,5
55,73,3
56,57,6
56,71,4
56,60,4
57,73,2
57,71,6
57,75,3
57,63,2
58,67,5
59,78,5
59,77,9
59,60,7
60,68,1
61,70,5
61,62,3
62,70,7
63,68,8
63,72,8
63,70,6
63,74,4
64,66,7
64,74,9
64,71,5
64,70,1
65,72,8
65,79,9
65,73,4
66,75,2
67,71,1
67,69,1
67,75,5
67,72,7
68,69,5
69,79,3
69,77,6
69,73,6
69,72,6
70,77,1
70,71,5
71,77,6
71,72,10
71,73,8
71,74,7
72,78,1
72,76,6
73,79,8
73,76,1
74,78,10
74,76,1
74,77,8
75,76,10
75,78,5
76,79,1
76,78,9
76,77,6
77,78,6
77,79,7
78,79,1
