task,cost
0,28.42
1,24.79
2,37.52
3,34.74
4,32.99
5,15.17
6,15.8
7,22.32
8,43.05
9,13.7
10,19.9
11,51.18
12,13.56
13,30.68
14,26.02
15,35.76
16,9.75
17,22.88
18,32.61
19,29.3
20,23.24
21,51.59
22,42.66
23,45.42
24,13.67
25,27.52
26,20.97
27,59.67
28,14.23
29,15.7
30,12.9
31,32.63
32,39.6
33,37.3
34,19.7
35,14.94
36,36.0
37,19.16
38,40.42
39,12.63
40,29.34
41,30.31
42,40.85
43,60.6
44,34.06
45,24.92
46,10.9
47,25.93
48,9.05
49,21.8
50,33.53
51,51.27
52,39.13
53,11.69
54,45.57
55,38.07
56,25.84
57,14.23
58,9.87
59,13.67
60,16.78
61,41.96
62,30.53
63,33.57
64,15.25
65,11.37
66,26.91
67,13.95
68,39.21
69,8.6
70,15.73
71,21.86
72,25.41
73,44.39
74,25.45
75,31.12
76,40.84
77,11.62
78,38.69
79,36.74
80,10.25
81,18.6
82,24.78
83,47.69
84,52.08
85,16.42
86,37.79
87,32.08
88,15.67
89,30.15
90,36.05
91,41.13
92,26.23
93,12.28
94,23.82
95,18.18
96,18.07
97,16.02
98,10.21
99,41.91
