task,cost
0,36.85
1,14.88
2,44.0
3,21.46
4,40.25
5,26.88
6,28.27
7,52.33
8,17.02
9,21.71
10,12.78
11,23.22
12,39.27
13,27.63
14,11.92
15,48.62
16,43.84
17,22.96
18,21.27
19,12.44
20,13.08
21,37.93
22,40.03
23,29.39
24,41.67
25,12.99
26,39.37
27,10.07
28,36.06
29,41.85
30,38.47
31,11.25
32,11.6
33,36.4
34,51.25
35,18.21
36,49.98
37,38.73
38,38.34
39,12.48
40,54.99
41,13.98
42,57.61
43,54.66
44,45.02
45,39.25
46,48.76
47,8.95
48,35.34
49,40.49
50,13.87
51,47.41
52,34.4
53,44.13
54,21.37
55,57.18
56,24.44
57,50.8
58,36.7
59,37.17
60,25.72
61,26.58
62,22.5
63,30.01
64,41.11
65,43.66
66,49.89
67,27.97
68,46.92
69,48.6
