src,dst,comm
0,29,4
0,4,1
0,27,3
0,21,10
1,13,10
1,15,10
1,9,2
1,6,6
2,10,8
2,18,5
3,28,4
3,24,5
3,23,7
4,21,7
4,20,10
4,11,8
5,29,5
5,13,9
5,18,7
6,23,7
6,9,4
6,29,2
7,9,7
7,14,2
7,17,4
8,18,9
8,12,9
8,14,4
8,29,5
9,28,3
9,14,8
9,10,4
10,16,1
10,27,5
11,15,3
12,16,3
13,27,10
14,25,6
15,24,10
15,21,2
15,27,3
15,16,6
16,23,7
16,25,4
16,18,9
17,22,4
17,29,9
18,19,7
19,23,3
19,20,8
20,28,7
21,22,2
21,25,10
22,26,7
22,25,2
22,28,10
23,28,4
23,27,6
23,29,5
24,25,6
25,27,3
25,28,4
25,29,3
25,26,4
26,27,4
26,29,10
26,28,10
27,29,10
28,29,1
