task,cost
0,18.52
1,30.76
2,27.45
3,14.55
4,43.12
5,43.3
6,18.84
7,52.82
8,19.08
9,49.17
10,23.29
11,23.38
12,9.51
13,13.87
14,15.64
15,33.76
16,36.85
17,16.89
18,11.7
19,15.04
20,36.85
21,32.35
22,32.53
23,22.79
24,15.75
25,34.18
26,58.63
27,25.26
28,51.13
29,20.41
30,17.58
31,32.1
32,11.05
33,57.0
34,23.24
35,47.58
36,47.2
37,25.28
38,18.07
39,25.11
40,47.39
41,19.7
42,33.6
43,34.68
44,14.21
45,12.45
46,14.96
47,30.16
48,33.36
49,41.43
50,30.6
51,19.86
52,34.32
53,28.55
54,34.31
55,40.86
56,57.91
57,40.84
58,35.71
59,13.35
60,11.71
61,10.4
62,35.73
63,27.15
64,18.48
65,41.89
66,15.03
67,27.87
68,35.87
69,41.69
70,36.14
71,28.07
72,15.31
73,44.39
74,13.54
75,35.56
76,34.1
77,34.39
78,38.4
79,30.28
80,21.68
81,8.64
82,31.53
83,25.65
84,20.41
85,48.02
86,51.56
87,21.3
88,20.55
89,39.99
90,45.75
91,50.34
92,42.96
93,18.94
94,45.81
95,43.03
96,57.29
97,43.84
98,24.61
99,34.91
