task,cost
0,40.82
1,47.05
2,33.27
3,15.57
4,35.01
5,24.65
6,18.55
7,28.82
8,48.88
9,25.34
10,44.82
11,11.22
12,14.91
13,17.43
14,47.49
15,28.53
16,30.17
17,25.75
18,59.01
19,38.65
20,31.49
21,13.59
22,28.37
23,31.14
24,42.48
25,43.57
26,24.31
27,41.4
28,49.47
29,13.24
30,15.0
31,28.57
32,38.12
33,16.81
34,19.29
35,33.4
36,21.81
37,18.73
38,54.19
39,40.19
40,40.21
41,32.92
42,34.76
43,13.59
44,40.37
45,56.19
46,45.9
47,29.34
48,43.72
49,37.11
50,40.21
51,37.5
52,29.45
53,34.34
54,34.59
55,26.22
56,17.64
57,38.74
58,21.07
59,28.14
60,31.35
61,37.21
62,31.58
63,17.32
64,48.47
65,14.23
66,29.35
67,59.69
68,15.31
69,44.27
