task,cost
0,50.92
1,56.63
2,39.02
3,41.34
4,34.73
5,37.21
6,31.39
7,50.05
8,25.12
9,36.72
10,13.67
11,30.17
12,10.28
13,20.63
14,35.25
15,14.91
16,12.18
17,30.3
18,17.08
19,31.18
20,52.4
21,25.92
22,9.54
23,43.79
24,53.69
25,35.27
26,12.97
27,7.55
28,24.82
29,12.5
30,48.0
31,20.79
32,36.88
33,10.81
34,23.69
35,17.19
36,45.35
37,18.06
38,39.3
39,31.31
40,41.7
41,21.26
42,29.62
43,44.82
44,45.68
45,32.83
46,22.27
47,25.73
48,21.18
49,25.53
50,10.44
51,44.41
52,27.3
53,33.28
54,33.16
55,17.35
56,28.88
57,47.81
58,10.01
59,32.87
60,38.46
61,33.12
62,18.72
63,17.86
64,35.25
65,7.78
66,40.77
67,49.28
68,29.94
69,34.44
70,27.11
71,24.65
72,21.33
73,14.91
74,43.22
75,16.8
76,25.26
77,48.41
78,36.67
79,12.72
