src,dst,comm
0,20,9
0,29,4
0,30,6
0,15,5
1,4,4
1,45,6
1,49,7
1,23,8
2,38,2
2,20,2
2,37,1
2,49,4
3,8,3
3,49,2
4,40,10
4,46,4
4,9,7
4,16,2
5,41,5
5,7,7
5,34,1
5,26,5
6,44,1
6,7,4
7,33,3
7,23,9
7,22,10
8,16,4
8,20,1
8,35,4
8,18,2
9,43,3
10,11,4
10,34,8
10,42,2
10,45,10
11,32,8
11,12,6
12,46,2
12,48,5
12,31,10
12,14,9
13,18,3
13,31,5
14,35,5
14,33,1
15,43,9
15,27,4
15,42,5
16,43,5
16,31,3
16,23,4
16,32,8
17,41,8
17,35,5
17,29,5
17,44,9
18,39,1
18,41,1
18,36,1
18,24,9
19,48,5
19,33,9
20,47,10
21,43,5
22,38,9
22,30,9
22,45,7
23,43,3
23,44,1
24,29,1
24,26,7
25,29,1
25,28,4
25,40,5
25,36,2
26,49,5
26,28,7
27,44,6
27,42,6
27,28,4
27,35,5
28,39,1
29,30,4
29,38,5
30,38,6
30,31,3
30,44,4
30,33,10
31,37,8
31,43,10
32,41,1
32,36,10
32,48,3
33,41,4
33,36,8
34,47,4
35,47,4
35,46,2
35,43,3
36,40,6
36,48,6
37,40,7
37,45,1
38,42,2
39,47,2
39,44,2
40,47,7
40,42,10
40,45,9
41,44,1
41,45,8
41,46,8
42,47,1
43,45,2
43,46,1
44,46,2
44,48,7
44,45,9
45,47,3
45,49,2
46,47,5
46,49,9
47,48,4
47,49,8
48,49,5
