task,cost
0,28.42
1,17.76
2,35.47
3,40.09
4,16.04
5,24.11
6,11.66
7,19.87
8,40.06
9,25.63
10,41.82
11,28.87
12,24.62
13,14.8
14,26.3
15,52.83
16,19.73
17,25.39
18,38.98
19,36.16
20,15.91
21,29.05
22,42.36
23,21.41
24,12.4
25,19.38
26,16.96
27,42.29
28,22.96
29,9.89
30,12.79
31,23.82
32,27.28
33,38.9
34,56.84
35,49.13
36,36.09
37,14.38
38,27.3
39,26.74
40,12.95
41,12.73
42,22.31
43,48.83
44,25.82
45,15.92
46,8.93
47,12.23
48,28.24
49,47.64
50,9.29
51,21.16
52,38.67
53,14.53
54,18.92
55,21.6
56,13.68
57,37.77
58,13.68
59,13.85
60,36.23
61,30.91
62,36.97
63,21.68
64,31.28
65,30.88
66,34.21
67,13.55
68,34.25
69,20.64
70,13.8
71,29.98
72,17.03
73,17.47
74,28.04
75,28.01
76,20.86
77,51.79
78,19.92
79,16.5
