src,dst,comm
0,14,9
0,3,3
0,9,7
1,9,9
1,16,9
1,8,2
2,13,3
3,14,7
4,23,8
4,12,7
4,26,2
4,6,2
5,25,2
5,24,6
5,13,3
5,9,8
6,10,3
6,11,1
7,27,4
7,15,1
7,21,1
8,27,2
9,12,4
10,16,8
10,24,7
10,17,7
10,11,2
11,23,3
11,27,4
11,12,2
11,24,9
12,15,7
12,28,7
12,26,6
13,14,3
13,18,10
14,27,4
15,22,7
16,24,9
16,28,7
17,28,8
17,27,8
17,21,3
18,21,4
18,29,3
18,22,10
18,25,10
19,23,9
19,26,3
20,22,6
20,26,5
21,24,8
21,23,7
21,29,6
22,24,6
22,27,6
22,26,2
23,29,8
23,25,10
24,29,6
24,26,6
25,27,9
25,28,5
25,29,5
26,28,3
26,29,9
26,27,5
27,29,9
27,28,1
28,29,1
