task,cost
0,37.53
1,49.83
2,14.54
3,26.31
4,40.26
5,23.0
6,40.41
7,48.96
8,41.19
9,44.51
10,32.53
11,30.81
12,28.56
13,41.06
14,54.71
15,9.88
16,54.21
17,26.41
18,13.29
19,43.6
20,11.98
21,39.22
22,26.75
23,46.72
24,27.21
25,37.31
26,51.6
27,20.66
28,11.21
29,49.11
30,18.01
31,22.72
32,21.79
33,19.37
34,23.62
35,32.16
36,24.26
37,32.28
38,35.7
39,38.22
40,32.99
41,35.6
42,27.79
43,41.09
44,29.72
45,22.65
46,26.26
47,56.94
48,23.08
49,21.15
50,42.46
51,52.67
52,32.76
53,26.02
54,39.52
55,12.01
56,19.34
57,13.15
58,21.07
59,33.53
60,47.53
61,21.45
62,54.71
63,28.91
64,36.95
65,15.05
66,17.49
67,26.65
68,22.94
69,30.76
70,37.67
71,36.73
72,14.68
73,20.38
74,20.02
75,16.0
76,38.79
77,9.46
78,27.72
79,45.82
80,40.84
81,14.05
82,24.22
83,34.9
84,25.66
85,39.25
86,25.99
87,40.62
88,58.64
89,44.39
90,15.29
91,46.12
92,25.68
93,17.46
94,40.68
95,10.34
96,11.24
97,44.66
98,23.43
99,25.92
