task,cost
0,48.15
1,49.72
2,18.13
3,11.17
4,30.21
5,52.52
6,54.95
7,9.93
8,25.57
9,20.21
10,23.91
11,20.68
12,38.78
13,35.87
14,21.19
15,31.45
16,33.01
17,14.22
18,30.69
19,14.04
20,14.42
21,26.47
22,42.57
23,19.78
24,37.56
25,45.49
26,45.68
27,14.08
28,39.34
29,27.85
30,35.11
31,11.96
32,62.07
33,31.08
34,17.78
35,45.94
36,33.66
37,39.33
38,44.21
39,20.86
40,12.24
41,43.82
42,11.36
43,9.49
44,9.42
45,38.06
46,24.61
47,47.17
48,32.8
49,12.15
50,27.59
51,54.25
52,20.39
53,17.35
54,11.62
55,33.94
56,41.23
57,37.5
58,43.99
59,11.85
60,49.22
61,11.4
62,10.59
63,22.13
64,55.89
65,23.71
66,52.08
67,45.79
68,21.79
69,20.18
