task,cost
0,15.83
1,14.44
2,42.94
3,45.69
4,43.69
5,33.21
6,16.64
7,48.5
8,11.0
9,35.0
10,17.06
11,14.24
12,16.36
13,11.17
14,16.57
15,26.52
16,18.6
17,25.62
18,21.34
19,41.11
20,45.69
21,38.44
22,40.63
23,31.44
24,27.6
25,28.48
26,25.9
27,19.76
28,43.39
29,10.41
30,34.28
31,54.15
32,23.73
33,20.76
34,36.74
35,25.09
36,22.19
37,44.41
38,18.75
39,38.55
40,26.2
41,33.86
42,38.0
43,27.8
44,12.02
45,18.54
46,23.56
47,45.75
48,19.47
49,14.67
50,34.73
51,44.95
52,45.81
53,22.72
54,39.38
55,13.21
56,23.85
57,31.75
58,36.88
59,61.99
60,19.62
61,40.36
62,15.99
63,45.73
64,47.79
65,23.74
66,40.24
67,19.77
68,20.29
69,20.61
70,28.31
71,22.36
72,53.32
73,28.79
74,39.04
75,38.01
76,38.5
77,11.4
78,53.29
79,41.21
80,49.99
81,49.55
82,53.39
83,12.52
84,27.08
85,42.49
86,17.84
87,28.11
88,46.98
89,61.4
