task,cost
0,51.87
1,38.55
2,47.41
3,23.1
4,30.9
5,35.48
6,28.79
7,24.24
8,57.82
9,51.13
10,29.7
11,24.11
12,43.88
13,44.28
14,12.75
15,26.27
16,25.76
17,13.74
18,22.9
19,32.82
20,33.76
21,13.01
22,16.53
23,13.42
24,10.88
25,48.52
26,32.14
27,51.79
28,40.05
29,44.2
30,37.27
31,44.66
32,36.85
33,15.25
34,27.17
35,37.01
36,21.29
37,34.03
38,19.37
39,16.03
40,31.12
41,14.24
42,36.7
43,36.61
44,33.56
45,55.89
46,41.4
47,47.28
48,46.4
49,9.59
50,35.61
51,36.64
52,43.88
53,51.79
54,27.46
55,13.09
56,57.56
57,49.26
58,41.17
59,38.06
60,32.46
61,38.78
62,41.31
63,31.15
64,38.32
65,19.49
66,46.64
67,21.0
68,23.66
69,35.19
70,42.52
71,34.13
72,15.59
73,33.29
74,31.77
75,16.73
76,39.5
77,33.29
78,10.88
79,32.11
80,42.6
81,45.41
82,56.06
83,28.91
84,23.59
85,33.54
86,43.03
87,26.83
88,14.56
89,17.14
