task,cost
0,14.01
1,41.58
2,23.35
3,38.36
4,52.62
5,48.91
6,53.07
7,36.09
8,13.15
9,30.94
10,23.7
11,39.46
12,22.98
13,37.27
14,27.24
15,24.9
16,32.31
17,50.16
18,22.25
19,11.1
20,23.4
21,24.12
22,33.7
23,23.42
24,38.61
25,35.14
26,50.56
27,39.16
28,19.6
29,20.07
30,23.62
31,19.93
32,32.99
33,22.84
34,10.53
35,43.67
36,38.96
37,18.98
38,15.41
39,29.25
40,47.37
41,26.84
42,36.44
43,40.51
44,34.02
45,36.26
46,46.93
47,11.64
48,51.51
49,27.81
50,27.35
51,14.17
52,47.57
53,40.23
54,19.96
55,30.65
56,21.02
57,35.91
58,12.51
59,46.8
60,21.99
61,23.44
62,43.39
63,39.26
64,25.01
65,36.86
66,15.5
67,52.74
68,11.29
69,10.0
70,38.55
71,20.7
72,35.32
73,28.83
74,23.43
75,28.85
76,23.96
77,9.17
78,52.22
79,33.35
