task,cost
0,44.84
1,48.97
2,29.78
3,26.68
4,20.09
5,16.13
6,21.97
7,14.51
8,21.82
9,29.33
10,32.18
11,32.5
12,43.73
13,49.09
14,26.07
15,9.05
16,37.61
17,34.01
18,39.84
19,8.19
20,9.26
21,53.49
22,45.28
23,45.53
24,46.66
25,27.34
26,17.0
27,42.0
28,48.33
29,42.06
30,37.79
31,39.15
32,34.84
33,12.68
34,44.82
35,25.08
36,15.86
37,32.23
38,9.64
39,35.97
40,47.35
41,30.18
42,32.61
43,30.64
44,24.15
45,39.41
46,37.19
47,18.57
48,10.44
49,30.81
50,55.99
51,24.52
52,23.82
53,22.75
54,54.43
55,42.6
56,33.77
57,41.35
58,33.1
59,52.36
