src,dst,comm
0,25,5
0,24,3
1,14,10
1,17,6
2,3,9
2,21,10
2,19,2
2,24,5
3,23,4
4,16,2
5,8,6
6,18,6
6,14,3
6,8,1
6,21,7
7,17,9
7,9,7
7,22,2
8,18,4
8,28,10
9,21,10
9,22,7
10,16,4
10,11,6
11,20,3
12,22,7
12,15,5
12,13,5
13,25,7
13,28,5
14,18,1
14,21,2
14,28,6
15,17,8
15,18,1
15,23,3
16,26,7
16,27,7
16,28,4
16,19,9
17,19,9
17,22,1
17,20,4
17,25,10
18,23,10
18,19,6
19,25,3
19,23,7
19,29,4
20,27,10
20,21,4
20,28,5
21,25,9
22,24,5
22,25,9
23,29,9
23,24,8
23,26,5
24,26,2
24,29,4
24,25,6
24,28,8
25,29,4
25,26,2
25,27,7
26,29,4
26,28,6
27,28,3
27,29,8
28,29,4
