task,cost
0,44.02
1,11.78
2,38.31
3,54.96
4,22.26
5,32.48
6,47.92
7,46.1
8,28.88
9,50.55
10,27.65
11,33.82
12,11.32
13,29.17
14,14.49
15,49.95
16,13.79
17,26.75
18,36.62
19,26.99
20,25.45
21,8.83
22,10.4
23,16.81
24,14.79
25,12.18
26,37.09
27,23.05
28,42.96
29,50.29
30,49.79
31,24.34
32,35.03
33,43.45
34,12.23
35,12.15
36,33.06
37,7.81
38,16.47
39,13.04
40,15.9
41,12.64
42,36.88
43,33.3
44,19.49
45,25.69
46,26.15
47,21.61
48,49.6
49,18.74
50,52.54
51,24.69
52,9.89
53,40.08
54,12.81
55,15.72
56,22.32
57,24.01
58,39.2
59,18.54
60,47.34
61,40.88
62,38.64
63,46.03
64,16.33
65,55.91
66,51.34
67,32.43
68,47.61
69,21.52
