task,cost
0,16.11
1,23.22
2,23.62
3,17.92
4,38.84
5,41.14
6,34.78
7,54.12
8,25.35
9,32.74
10,50.98
11,24.25
12,16.85
13,35.78
14,13.68
15,12.6
16,51.62
17,31.59
18,46.22
19,42.94
20,15.24
21,40.86
22,9.67
23,15.68
24,23.14
25,44.72
26,40.72
27,11.9
28,46.15
29,33.22
30,40.52
31,33.69
32,36.89
33,51.59
34,46.79
35,28.2
36,46.44
37,43.51
38,28.35
39,11.72
40,32.61
41,36.94
42,21.67
43,39.99
44,9.31
45,13.73
46,23.11
47,37.51
48,19.52
49,11.15
50,7.75
51,10.39
52,17.86
53,35.58
54,39.87
55,34.42
56,36.87
57,49.85
58,41.02
59,29.23
60,12.07
61,23.33
62,23.0
63,11.26
64,36.07
65,16.7
66,43.09
67,44.47
68,9.71
69,26.26
70,45.68
71,59.19
72,13.4
73,46.97
74,11.76
75,16.06
76,19.94
77,27.7
78,11.2
79,19.67
80,37.19
81,54.43
82,14.32
83,45.23
84,20.94
85,26.65
86,23.66
87,10.21
88,30.48
89,37.79
90,11.99
91,15.33
92,37.91
93,13.48
94,12.65
95,20.65
96,15.23
97,36.85
98,24.88
99,18.39
