task,cost
0,19.81
1,31.72
2,40.76
3,10.42
4,16.16
5,22.5
6,50.15
7,40.15
8,14.0
9,19.84
10,36.09
11,51.43
12,40.51
13,41.15
14,36.63
15,20.8
16,43.31
17,14.56
18,23.03
19,25.43
20,17.37
21,24.32
22,24.36
23,36.26
24,12.21
25,20.87
26,34.65
27,33.21
28,23.94
29,21.36
30,23.33
31,29.39
32,37.67
33,29.39
34,23.17
35,36.91
36,28.74
37,35.14
38,18.02
39,28.51
40,15.91
41,44.11
42,43.13
43,39.65
44,18.45
45,13.75
46,32.31
47,31.45
48,16.99
49,33.1
50,34.85
51,12.22
52,42.46
53,47.01
54,31.32
55,38.64
56,18.55
57,16.87
58,50.79
59,30.65
60,11.78
61,15.37
62,34.94
63,14.73
64,34.14
65,29.83
66,24.64
67,22.17
68,31.7
69,20.98
70,16.69
71,26.79
72,27.09
73,13.69
74,10.9
75,17.59
76,37.1
77,42.27
78,38.3
79,27.93
80,15.45
81,56.45
82,37.73
83,52.77
84,10.46
85,28.06
86,15.27
87,48.88
88,30.8
89,28.15
90,20.9
91,58.92
92,35.17
93,40.07
94,27.52
95,50.23
96,36.46
97,51.34
98,26.49
99,55.12
