task,cost
0,12.88
1,48.63
2,43.37
3,39.23
4,14.43
5,14.48
6,27.6
7,24.16
8,55.78
9,18.11
10,28.79
11,28.13
12,55.29
13,34.09
14,17.79
15,44.56
16,39.8
17,32.87
18,53.6
19,30.61
20,53.68
21,21.53
22,32.88
23,21.01
24,14.6
25,37.71
26,42.42
27,51.48
28,59.43
29,15.18
30,26.03
31,31.0
32,33.14
33,10.85
34,19.99
35,31.32
36,32.11
37,17.3
38,38.01
39,24.82
40,15.67
41,33.97
42,18.3
43,33.35
44,14.43
45,38.42
46,41.24
47,45.97
48,33.55
49,21.23
50,38.43
51,37.15
52,40.28
53,42.49
54,50.72
55,50.23
56,38.81
57,9.5
58,59.98
59,28.75
60,17.83
61,36.7
62,33.53
63,10.89
64,24.91
65,35.07
66,36.95
67,11.52
68,17.43
69,27.68
