task,cost
0,24.57
1,47.48
2,14.2
3,15.06
4,16.47
5,31.89
6,38.86
7,9.38
8,31.8
9,54.04
10,18.29
11,18.37
12,24.59
13,31.61
14,15.17
15,46.51
16,33.04
17,11.71
18,22.59
19,57.85
20,40.28
21,25.37
22,13.71
23,27.34
24,22.07
25,49.81
26,42.23
27,13.67
28,12.04
29,13.54
30,37.41
31,24.57
32,15.33
33,45.22
34,9.63
35,9.61
36,16.99
37,33.86
38,30.44
39,48.65
40,49.09
41,17.14
42,49.12
43,31.82
44,27.6
45,15.13
46,31.09
47,21.74
48,9.72
49,31.96
50,15.55
51,21.33
52,45.52
53,45.34
54,20.32
55,31.03
56,25.67
57,18.64
58,33.78
59,14.41
