src,dst,comm
0,46,2
1,39,7
2,16,5
2,29,6
2,40,3
3,15,8
3,7,8
4,36,6
5,45,7
5,33,4
5,25,8
6,35,7
6,36,4
7,28,6
7,8,10
7,42,10
7,40,1
8,27,2
9,45,3
9,46,4
9,39,5
10,43,9
10,36,2
10,45,10
10,12,3
11,38,1
11,21,5
12,47,3
12,36,6
13,17,3
13,20,2
13,16,9
14,22,1
14,30,5
15,42,2
15,35,4
15,19,4
15,45,2
16,27,3
16,17,5
16,26,4
16,31,9
17,18,3
17,32,5
17,41,8
17,20,4
18,41,1
18,23,5
18,21,9
18,25,9
19,42,6
19,36,2
19,23,10
19,39,8
20,37,9
20,27,8
20,22,7
21,40,8
22,29,7
23,32,7
23,46,8
23,28,8
24,33,8
24,48,4
24,34,1
25,29,8
26,47,8
26,32,3
27,30,7
27,41,6
27,38,8
27,48,8
28,31,4
29,33,5
29,38,1
29,34,3
29,43,9
30,40,5
30,49,4
30,32,4
31,45,8
31,42,6
32,46,9
32,40,2
32,49,9
33,41,3
33,40,8
33,48,8
34,41,2
34,37,1
34,35,5
34,49,7
35,43,1
35,40,6
35,49,6
35,41,2
36,39,7
36,49,7
36,37,8
36,47,3
37,40,5
38,46,6
38,41,4
38,44,2
39,48,2
39,47,2
39,46,4
39,42,8
40,44,2
41,45,7
42,48,7
42,45,8
42,44,3
43,46,8
44,45,3
45,46,7
45,47,8
45,49,1
45,48,8
46,48,9
46,49,1
46,47,9
47,48,8
48,49,9
