task,cost
0,16.83
1,36.75
2,23.02
3,36.86
4,33.98
5,20.71
6,27.17
7,31.13
8,16.52
9,34.97
10,20.09
11,38.66
12,15.36
13,31.39
14,13.84
15,43.75
16,36.28
17,21.52
18,21.39
19,17.76
20,37.05
21,13.01
22,30.17
23,11.38
24,11.02
25,44.47
26,34.26
27,31.72
28,52.48
29,50.55
30,28.04
31,20.53
32,35.5
33,44.64
34,28.67
35,18.26
36,34.37
37,46.48
38,24.09
39,12.55
40,31.96
41,59.59
42,31.36
43,34.85
44,41.24
45,28.25
46,43.29
47,32.97
48,15.55
49,29.9
50,39.82
51,41.18
52,10.69
53,54.7
54,38.45
55,43.12
56,14.96
57,50.54
58,12.98
59,17.06
60,22.97
61,12.93
62,22.62
63,38.31
64,23.11
65,14.56
66,52.39
67,38.51
68,30.29
69,46.34
70,15.13
71,19.09
72,26.65
73,23.46
74,29.52
75,11.03
76,10.21
77,28.05
78,20.13
79,12.41
80,42.18
81,16.75
82,17.45
83,41.98
84,35.5
85,16.03
86,16.82
87,29.59
88,43.81
89,13.73
90,53.23
91,45.7
92,16.64
93,54.6
94,20.81
95,16.64
96,34.56
97,43.89
98,20.48
99,21.32
