task,cost
0,21.94
1,44.43
2,11.15
3,54.54
4,41.23
5,53.92
6,40.34
7,35.02
8,27.53
9,21.38
10,31.64
11,32.03
12,34.84
13,46.08
14,51.17
15,59.7
16,39.2
17,17.47
18,15.09
19,14.53
20,28.73
21,22.26
22,19.08
23,17.73
24,36.99
25,26.91
26,8.72
27,15.93
28,35.58
29,15.81
30,15.43
31,44.37
32,16.15
33,15.88
34,20.98
35,12.52
36,21.81
37,30.09
38,18.05
39,17.46
40,40.85
41,44.01
42,53.25
43,10.66
44,13.71
45,32.66
46,25.33
47,37.22
48,16.25
49,23.02
50,40.82
51,54.26
52,48.72
53,9.89
54,46.07
55,30.16
56,25.51
57,13.52
58,18.72
59,30.72
60,36.46
61,33.18
62,9.23
63,18.57
64,31.54
65,7.76
66,21.01
67,27.21
68,15.1
69,17.45
70,10.05
71,42.41
72,38.33
73,8.52
74,18.39
75,23.11
76,21.92
77,26.13
78,51.28
79,38.55
80,27.13
81,31.98
82,45.05
83,45.49
84,26.78
85,40.72
86,48.24
87,21.45
88,31.92
89,33.92
90,11.37
91,45.16
92,34.51
93,43.43
94,33.94
95,36.92
96,38.72
97,27.93
98,27.97
99,29.27
