task,cost
0,39.94
1,29.77
2,11.5
3,29.64
4,41.85
5,35.01
6,21.39
7,10.7
8,33.53
9,16.97
10,47.99
11,35.33
12,49.68
13,17.2
14,10.68
15,18.09
16,35.35
17,51.12
18,12.5
19,28.53
20,18.21
21,35.44
22,39.71
23,37.15
24,42.95
25,21.98
26,27.87
27,10.58
28,16.91
29,12.2
30,40.15
31,34.66
32,20.02
33,13.07
34,20.13
35,24.22
36,15.35
37,16.22
38,38.21
39,13.67
40,50.33
41,33.72
42,16.21
43,17.78
44,52.58
45,15.96
46,15.27
47,39.02
48,53.56
49,25.06
50,16.9
51,28.18
52,30.19
53,35.48
54,8.31
55,11.69
56,41.32
57,47.1
58,8.7
59,25.62
60,33.27
61,8.18
62,33.02
63,43.15
64,16.36
65,32.67
66,20.37
67,35.36
68,18.99
69,30.76
70,38.73
71,36.68
72,30.23
73,44.77
74,31.99
75,12.46
76,29.49
77,36.04
78,52.9
79,49.12
80,55.52
81,18.91
82,10.73
83,46.93
84,33.79
85,39.66
86,47.27
87,18.28
88,33.04
89,20.32
