task,cost
0,54.37
1,28.64
2,42.93
3,44.3
4,30.1
5,55.7
6,15.02
7,21.25
8,20.47
9,38.72
10,16.83
11,23.43
12,44.4
13,48.74
14,12.07
15,59.33
16,38.29
17,38.15
18,13.9
19,27.14
20,19.45
21,18.56
22,35.19
23,38.05
24,39.83
25,21.81
26,34.16
27,7.83
28,10.98
29,38.11
30,10.23
31,38.42
32,8.63
33,52.3
34,33.16
35,14.4
36,15.05
37,14.85
38,44.88
39,52.03
40,11.82
41,31.68
42,19.68
43,33.85
44,30.39
45,24.62
46,27.26
47,29.38
48,34.22
49,38.62
50,33.57
51,27.61
52,20.74
53,24.3
54,9.62
55,35.46
56,19.26
57,29.32
58,44.18
59,48.85
60,14.1
61,25.67
62,15.48
63,24.43
64,12.1
65,23.49
66,31.48
67,30.2
68,39.77
69,20.67
