task,cost
0,9.85
1,44.22
2,28.43
3,33.45
4,16.22
5,22.95
6,22.96
7,28.76
8,19.52
9,51.49
10,16.1
11,14.02
12,40.78
13,32.39
14,14.93
15,43.73
16,37.39
17,13.98
18,18.17
19,26.4
20,37.71
21,33.2
22,26.97
23,15.41
24,14.71
25,22.42
26,17.33
27,39.3
28,38.4
29,12.11
30,31.17
31,19.16
32,33.94
33,11.25
34,22.06
35,37.94
36,22.48
37,14.59
38,37.99
39,19.54
40,35.26
41,20.45
42,60.02
43,59.64
44,43.18
45,50.81
46,12.55
47,18.02
48,26.24
49,25.17
50,34.76
51,37.69
52,27.76
53,34.45
54,21.49
55,22.19
56,18.64
57,51.37
58,42.64
59,39.63
60,26.34
61,8.45
62,16.31
63,44.78
64,27.12
65,19.89
66,34.84
67,45.33
68,45.18
69,17.89
70,43.28
71,42.76
72,38.02
73,24.07
74,44.9
75,30.5
76,13.55
77,52.71
78,33.51
79,47.74
80,26.55
81,29.93
82,15.05
83,37.03
84,33.93
85,27.18
86,44.02
87,28.68
88,30.38
89,55.59
