task,cost
0,24.77
1,49.9
2,49.23
3,20.54
4,13.49
5,40.78
6,40.56
7,37.11
8,26.73
9,46.75
10,42.01
11,31.59
12,23.91
13,24.86
14,37.06
15,21.76
16,33.52
17,47.02
18,30.5
19,32.48
20,35.1
21,42.93
22,33.41
23,20.3
24,49.56
25,36.94
26,43.34
27,39.85
28,15.56
29,36.95
30,20.76
31,20.96
32,44.51
33,9.61
34,15.41
35,31.51
36,17.71
37,30.56
38,43.57
39,8.94
40,19.41
41,38.81
42,46.52
43,42.6
44,21.49
45,55.95
46,54.49
47,10.1
48,53.02
49,26.98
50,42.4
51,11.37
52,47.49
53,31.04
54,55.59
55,26.64
56,10.58
57,57.42
58,19.89
59,35.84
60,16.02
61,19.63
62,18.17
63,60.7
64,32.21
65,12.5
66,28.37
67,21.94
68,38.36
69,41.09
