task,cost
0,20.66
1,21.84
2,36.54
3,17.64
4,27.87
5,27.82
6,34.84
7,17.89
8,22.89
9,25.66
10,33.45
11,50.86
12,50.33
13,44.55
14,28.45
15,22.19
16,30.18
17,19.91
18,40.74
19,17.51
20,42.7
21,32.96
22,28.81
23,10.33
24,49.62
25,36.96
26,36.39
27,12.38
28,28.88
29,36.53
30,22.81
31,35.95
32,21.56
33,38.65
34,34.81
35,51.34
36,28.56
37,28.15
38,31.68
39,34.65
40,35.89
41,33.91
42,16.4
43,36.4
44,15.09
45,24.2
46,30.45
47,44.29
48,34.57
49,21.21
50,24.03
51,27.97
52,10.59
53,25.44
54,23.46
55,22.68
56,29.3
57,11.3
58,19.66
59,54.37
60,20.09
61,12.61
62,37.22
63,35.11
64,34.9
65,48.44
66,18.28
67,34.69
68,44.22
69,32.81
70,30.12
71,28.94
72,13.82
73,26.71
74,14.49
75,34.1
76,46.7
77,22.9
78,18.65
79,54.22
80,47.31
81,52.02
82,21.2
83,39.33
84,20.52
85,45.63
86,11.88
87,34.58
88,51.43
89,25.27
