task,cost
0,21.33
1,50.17
2,42.23
3,27.88
4,20.36
5,31.66
6,44.27
7,28.6
8,15.87
9,14.79
10,37.98
11,36.73
12,35.88
13,32.19
14,42.78
15,22.33
16,20.54
17,44.54
18,9.37
19,33.26
20,26.89
21,13.87
22,28.99
23,33.27
24,11.57
25,36.75
26,56.82
27,16.15
28,19.97
29,22.06
30,42.41
31,35.56
32,49.47
33,37.96
34,18.09
35,24.66
36,19.2
37,25.91
38,28.8
39,19.87
40,45.83
41,44.67
42,39.22
43,28.0
44,34.48
45,21.72
46,53.25
47,37.18
48,40.94
49,14.69
50,16.14
51,38.67
52,19.11
53,49.85
54,43.44
55,33.33
56,40.15
57,20.11
58,38.61
59,31.85
60,30.5
61,23.87
62,27.1
63,45.91
64,44.64
65,24.08
66,15.34
67,33.6
68,61.21
69,23.45
70,25.73
71,19.55
72,28.48
73,42.31
74,15.81
75,32.12
76,46.09
77,36.28
78,38.97
79,36.92
80,33.23
81,24.44
82,19.72
83,31.93
84,36.15
85,24.08
86,19.7
87,19.33
88,21.43
89,23.66
90,50.44
91,13.98
92,43.03
93,30.03
94,18.76
95,10.89
96,23.52
97,31.2
98,21.94
99,17.78
