task,cost
0,29.47
1,39.64
2,37.35
3,20.33
4,42.14
5,60.79
6,23.26
7,13.27
8,33.3
9,11.32
10,46.19
11,17.13
12,46.54
13,59.8
14,13.18
15,25.09
16,12.24
17,45.69
18,30.98
19,32.39
20,18.7
21,31.02
22,33.73
23,31.41
24,45.15
25,20.24
26,39.4
27,34.34
28,49.37
29,32.12
30,40.79
31,23.86
32,13.56
33,35.85
34,46.87
35,23.65
36,22.9
37,36.79
38,40.9
39,28.76
40,30.25
41,13.81
42,13.08
43,41.66
44,29.97
45,16.24
46,46.73
47,17.39
48,18.17
49,38.94
50,20.04
51,34.81
52,35.1
53,50.72
54,22.79
55,12.23
56,9.15
57,23.99
58,9.7
59,26.37
