task,cost
0,43.66
1,41.21
2,39.4
3,37.7
4,15.01
5,39.12
6,35.95
7,10.27
8,35.23
9,35.24
10,35.3
11,25.36
12,44.94
13,17.28
14,45.04
15,10.59
16,19.69
17,12.33
18,11.15
19,18.29
20,38.03
21,46.44
22,20.27
23,30.34
24,48.42
25,43.88
26,11.59
27,35.4
28,57.77
29,13.12
30,47.67
31,33.21
32,12.96
33,56.88
34,13.39
35,21.08
36,43.93
37,15.25
38,52.07
39,30.48
40,56.97
41,27.64
42,20.88
43,11.79
44,25.2
45,24.76
46,17.22
47,49.02
48,17.91
49,53.44
50,15.08
51,43.31
52,38.65
53,53.0
54,37.67
55,25.08
56,32.68
57,9.73
58,49.62
59,36.24
60,39.22
61,49.45
62,36.1
63,40.08
64,9.1
65,30.04
66,14.0
67,30.99
68,30.03
69,32.28
70,9.9
71,24.17
72,48.37
73,16.31
74,23.44
75,45.26
76,29.89
77,24.26
78,35.21
79,43.09
80,33.48
81,25.34
82,28.19
83,22.85
84,21.29
85,43.96
86,29.06
87,19.33
88,22.68
89,37.11
