src,dst,comm
0,43,5
1,80,10
2,13,7
2,75,6
3,34,10
3,77,5
3,47,3
3,85,7
4,27,5
4,66,4
5,40,4
5,87,9
5,20,6
5,46,9
6,83,10
6,10,9
6,46,4
6,49,10
7,60,4
7,41,2
7,39,7
8,11,2
8,54,4
9,87,8
9,57,4
9,46,9
9,14,3
10,18,9
10,88,5
10,32,1
10,12,7
11,79,10
11,89,2
11,86,6
12,83,6
12,38,4
13,61,2
14,69,7
14,35,6
15,55,10
15,88,9
15,23,4
15,76,10
16,63,2
17,56,1
17,51,9
17,70,1
18,86,8
18,71,10
18,38,3
19,84,5
20,43,8
20,64,5
21,64,6
21,86,6
21,62,9
21,35,2
22,74,5
22,50,1
23,72,2
23,70,3
23,47,9
24,34,8
24,25,4
25,57,10
26,72,5
27,84,7
27,71,7
28,51,6
28,81,1
28,63,8
29,82,3
29,42,5
29,37,1
30,39,1
30,79,5
31,71,8
31,63,3
32,76,9
32,46,1
32,40,7
32,84,1
33,64,5
33,87,6
33,72,9
33,85,6
34,80,7
34,82,5
34,41,2
34,57,7
35,89,4
35,42,3
35,45,4
35,74,8
36,66,7
36,84,9
36,86,10
36,51,9
37,53,8
38,71,2
38,89,1
38,83,2
39,66,7
39,80,5
40,77,3
40,81,10
41,77,5
41,44,5
41,83,4
42,45,8
42,44,9
43,62,7
43,68,4
44,82,6
44,80,5
45,89,10
45,66,2
46,70,7
46,89,1
47,57,5
47,69,8
48,83,9
48,72,8
48,87,6
49,87,9
49,71,7
50,89,1
51,75,5
52,89,6
52,62,8
52,71,5
53,75,7
53,87,3
54,85,9
54,56,4
54,80,7
55,69,3
55,79,10
55,61,2
56,80,1
56,81,1
57,74,2
58,64,3
58,63,2
59,84,3
60,73,7
60,65,8
61,76,7
61,74,9
61,77,1
62,65,7
62,76,1
63,74,3
64,69,3
64,88,3
64,85,7
65,81,8
65,85,5
66,84,10
66,75,4
67,81,10
67,85,10
67,78,1
67,73,8
68,72,1
68,82,9
68,69,4
69,77,10
69,88,10
69,82,1
70,74,5
70,85,6
71,76,3
71,73,5
71,87,7
71,82,9
72,79,2
72,89,5
72,81,4
73,89,3
73,85,3
73,74,9
74,80,8
74,75,10
75,80,9
76,81,2
76,88,4
76,82,1
76,79,1
77,85,6
77,87,6
77,84,2
77,89,1
78,79,4
78,89,7
79,81,2
80,88,1
80,83,8
81,86,9
81,84,6
82,84,7
82,85,10
82,86,2
83,85,9
84,88,5
84,85,3
84,87,9
85,86,7
85,88,6
86,87,10
86,88,8
86,89,7
87,89,2
88,89,10
