task,cost
0,30.2
1,11.06
2,24.28
3,44.89
4,9.04
5,26.43
6,41.63
7,31.35
8,37.35
9,27.86
10,28.8
11,11.9
12,31.13
13,42.15
14,40.39
15,13.99
16,36.72
17,11.82
18,27.25
19,25.25
20,21.06
21,15.88
22,14.9
23,38.49
24,12.13
25,23.57
26,14.65
27,28.95
28,40.66
29,36.76
30,46.5
31,16.79
32,13.27
33,30.51
34,44.25
35,10.18
36,8.49
37,9.19
38,28.77
39,28.32
40,40.69
41,48.65
42,20.38
43,10.87
44,33.4
45,40.44
46,15.23
47,22.22
48,45.64
49,28.91
50,35.62
51,17.45
52,38.21
53,28.91
54,13.33
55,11.95
56,18.78
57,22.42
58,24.44
59,22.81
60,38.72
61,24.99
62,51.51
63,40.27
64,30.23
65,19.14
66,11.62
67,32.97
68,57.08
69,33.66
70,41.22
71,30.91
72,37.5
73,20.2
74,30.25
75,20.02
76,35.54
77,50.89
78,26.38
79,39.33
