src,dst,comm
0,13,4
0,53,2
1,69,6
1,68,1
2,62,4
2,49,1
3,40,6
3,44,2
3,38,4
4,31,4
5,25,2
5,40,5
5,63,3
6,47,8
6,54,7
6,51,9
6,34,7
7,62,4
7,35,5
7,57,1
7,68,5
8,45,9
8,64,3
8,26,4
9,55,8
9,12,6
9,37,4
9,11,5
10,69,6
11,14,1
11,33,1
12,27,9
12,37,4
12,38,2
12,48,5
13,64,10
14,63,8
14,31,6
14,29,10
14,17,7
15,20,2
15,69,2
16,54,4
16,64,7
17,45,4
17,65,5
18,67,10
18,39,1
18,61,10
19,32,8
19,42,1
20,67,8
20,25,4
21,63,7
21,44,5
21,32,1
22,25,6
22,62,1
22,39,8
22,65,9
23,68,3
23,45,6
24,32,5
24,56,3
24,64,8
24,42,4
25,26,5
25,43,4
25,44,3
26,27,9
26,38,8
26,59,2
26,37,10
27,51,5
27,64,6
28,67,9
28,62,9
28,48,2
29,44,5
29,47,7
29,37,1
30,60,7
31,66,10
32,63,4
32,46,8
32,34,4
33,40,10
33,68,7
33,48,7
33,39,2
34,62,2
35,55,5
35,54,1
35,58,3
36,49,10
36,39,7
37,54,3
37,47,8
37,42,7
38,61,5
38,66,5
39,64,4
39,58,8
40,49,3
41,58,10
41,60,9
41,56,3
42,59,3
42,67,8
42,45,4
43,49,1
43,66,9
43,69,6
43,44,9
44,48,2
44,58,5
44,63,2
44,55,1
45,55,10
45,54,5
46,67,4
47,48,4
47,54,5
47,66,8
48,57,4
48,60,8
48,64,3
48,66,2
49,64,5
49,63,5
50,54,9
50,53,4
50,64,3
51,59,9
51,55,8
52,61,6
52,62,5
52,53,4
53,59,9
54,58,2
54,66,1
55,59,8
55,58,5
55,68,7
55,66,2
56,57,2
57,65,6
58,69,5
59,65,5
60,68,1
60,69,7
61,62,3
61,63,2
61,65,8
62,66,3
63,66,7
63,64,10
64,66,7
65,69,5
65,66,4
66,68,10
67,68,10
67,69,5
68,69,7
