task,cost
0,22.25
1,24.18
2,44.95
3,12.0
4,21.69
5,54.51
6,38.51
7,29.8
8,23.26
9,38.53
10,10.42
11,17.97
12,61.05
13,50.93
14,26.09
15,10.07
16,34.7
17,20.09
18,42.6
19,32.29
20,25.22
21,29.87
22,40.98
23,35.44
24,32.66
25,19.55
26,26.83
27,51.84
28,40.72
29,40.83
30,28.83
31,23.86
32,46.35
33,31.52
34,54.84
35,20.57
36,21.95
37,14.71
38,31.59
39,19.5
40,8.65
41,22.19
42,37.23
43,9.95
44,37.14
45,34.95
46,12.26
47,24.86
48,37.08
49,47.98
50,17.89
51,20.74
52,52.99
53,32.34
54,29.33
55,17.17
56,38.18
57,15.19
58,14.93
59,31.88
60,41.1
61,42.14
62,53.76
63,54.73
64,24.31
65,21.76
66,12.62
67,39.42
68,31.44
69,45.1
70,46.67
71,47.11
72,15.89
73,28.89
74,53.76
75,16.44
76,27.28
77,28.09
78,27.93
79,26.16
80,26.14
81,18.02
82,21.84
83,23.84
84,30.45
85,17.96
86,11.78
87,36.19
88,14.5
89,26.63
90,15.75
91,46.96
92,29.04
93,37.38
94,26.72
95,33.04
96,16.52
97,24.99
98,51.9
99,32.61
