task,cost
0,20.82
1,16.72
2,40.13
3,20.76
4,28.98
5,13.43
6,22.21
7,22.05
8,17.34
9,23.97
10,47.7
11,31.25
12,19.32
13,22.4
14,15.22
15,10.23
16,27.31
17,43.76
18,19.44
19,36.4
20,36.24
21,38.91
22,38.2
23,19.91
24,41.77
25,22.29
26,33.76
27,39.53
28,20.15
29,41.17
30,46.1
31,51.09
32,19.58
33,12.46
34,41.74
35,11.73
36,45.75
37,39.3
38,13.15
39,17.63
40,16.68
41,43.36
42,51.92
43,30.2
44,51.36
45,56.29
46,34.58
47,21.17
48,12.63
49,33.14
50,45.27
51,27.39
52,39.85
53,43.92
54,19.67
55,24.99
56,31.78
57,14.16
58,22.73
59,11.49
60,13.43
61,42.75
62,42.38
63,51.86
64,10.96
65,32.02
66,48.77
67,23.63
68,44.68
69,16.72
70,57.24
71,30.19
72,30.42
73,20.33
74,9.48
75,32.19
76,19.38
77,9.8
78,18.28
79,30.26
80,33.04
81,12.35
82,13.09
83,36.0
84,14.16
85,31.64
86,19.62
87,11.48
88,16.35
89,10.99
