task,cost
0,48.58
1,30.4
2,38.89
3,55.27
4,57.31
5,19.61
6,46.66
7,19.2
8,37.0
9,42.45
10,32.13
11,19.57
12,43.87
13,37.56
14,8.36
15,8.38
16,32.29
17,15.9
18,9.41
19,30.61
20,15.81
21,48.87
22,14.14
23,22.53
24,7.77
25,15.61
26,18.93
27,36.32
28,47.8
29,35.92
30,26.56
31,17.38
32,20.27
33,38.89
34,32.38
35,12.76
36,32.08
37,40.76
38,37.61
39,41.95
40,21.21
41,35.63
42,14.18
43,23.43
44,39.9
45,25.98
46,20.31
47,29.46
48,40.9
49,45.23
50,22.69
51,9.88
52,12.75
53,13.78
54,17.86
55,38.38
56,23.33
57,24.19
58,43.66
59,28.28
60,40.23
61,27.9
62,19.7
63,33.03
64,38.54
65,12.49
66,38.63
67,39.39
68,51.27
69,34.31
70,23.86
71,36.71
72,25.41
73,45.61
74,51.14
75,38.09
76,23.85
77,17.8
78,23.51
79,38.85
