task,cost
0,22.71
1,29.87
2,22.08
3,13.71
4,43.17
5,59.25
6,28.38
7,36.41
8,36.02
9,23.05
10,38.02
11,43.01
12,32.94
13,21.35
14,15.53
15,26.37
16,28.7
17,12.61
18,14.39
19,41.05
20,34.52
21,48.93
22,52.43
23,29.83
24,61.2
25,27.81
26,39.62
27,22.62
28,14.8
29,15.85
30,31.12
31,49.51
32,32.81
33,25.63
34,54.04
35,53.68
36,41.91
37,41.03
38,45.23
39,18.2
40,36.1
41,15.59
42,30.98
43,12.0
44,19.13
45,13.05
46,12.21
47,10.71
48,21.2
49,40.73
50,48.78
51,40.01
52,17.51
53,34.78
54,15.51
55,30.77
56,45.48
57,38.95
58,10.68
59,37.41
60,19.78
61,22.43
62,24.93
63,12.16
64,48.78
65,19.96
66,40.6
67,37.48
68,23.45
69,27.17
70,28.31
71,35.09
72,41.35
73,38.22
74,36.36
75,34.63
76,43.27
77,45.18
78,34.34
79,52.36
