task,cost
0,31.87
1,18.15
2,14.85
3,29.66
4,53.3
5,48.69
6,14.85
7,48.03
8,20.33
9,13.37
10,37.27
11,42.39
12,32.93
13,42.21
14,28.55
15,33.71
16,44.83
17,10.81
18,43.82
19,34.94
20,30.67
21,25.4
22,38.28
23,28.36
24,21.63
25,35.65
26,17.23
27,53.7
28,25.63
29,45.39
30,12.83
31,41.18
32,25.17
33,18.79
34,18.32
35,28.04
36,48.75
37,45.44
38,29.22
39,27.67
40,21.3
41,40.47
42,15.65
43,43.05
44,21.53
45,35.53
46,10.59
47,23.42
48,32.03
49,46.2
50,23.49
51,21.26
52,17.0
53,25.39
54,21.31
55,41.5
56,13.71
57,44.72
58,13.49
59,20.15
60,21.52
61,37.94
62,44.89
63,16.13
64,18.12
65,36.71
66,10.58
67,33.74
68,30.09
69,25.75
70,15.11
71,56.44
72,46.77
73,14.28
74,33.57
75,47.1
76,9.07
77,46.0
78,10.47
79,33.42
80,13.6
81,37.63
82,23.79
83,32.76
84,33.21
85,18.63
86,45.75
87,28.94
88,30.46
89,35.64
90,14.61
91,42.62
92,9.21
93,37.01
94,20.21
95,49.72
96,29.01
97,14.08
98,36.87
99,16.18
