src,dst,comm
0,21,7
0,20,6
0,23,3
1,6,2
1,18,6
1,3,7
2,6,9
2,26,9
3,20,2
3,29,2
3,5,8
3,18,7
4,23,1
5,26,8
5,22,10
5,24,2
6,24,8
7,26,8
7,14,5
7,28,4
8,25,2
8,28,3
9,18,3
9,14,4
10,19,4
11,12,8
11,13,3
11,17,5
11,20,6
12,24,8
13,25,6
13,23,10
14,20,4
14,25,6
14,18,5
14,24,10
15,20,1
15,16,5
15,27,8
15,25,3
16,24,1
16,17,8
16,26,10
17,26,8
17,20,9
17,21,7
17,18,5
18,25,3
18,24,7
18,26,3
19,26,3
19,28,6
19,25,5
19,22,4
20,28,8
20,21,9
21,22,4
21,26,1
21,23,3
21,28,3
22,26,1
22,24,5
23,29,10
23,28,9
23,26,7
24,29,1
25,27,3
25,29,2
25,26,2
26,27,2
26,29,4
26,28,8
27,28,9
28,29,9
