src,dst,comm
0,37,8
1,20,7
2,51,4
2,61,7
2,57,8
3,14,6
3,37,5
3,32,2
4,69,2
4,7,2
4,5,10
5,19,1
6,49,4
6,25,8
6,57,4
6,39,5
7,44,6
8,16,1
8,66,9
8,23,5
8,11,9
9,69,10
9,45,3
10,28,10
10,63,6
10,29,3
11,26,2
11,36,8
12,37,7
12,56,10
12,57,1
12,33,4
13,45,1
13,60,3
13,63,8
13,34,5
14,29,2
15,63,6
15,53,2
15,30,1
15,23,4
16,30,9
16,57,6
16,22,9
16,20,6
17,56,6
18,26,5
19,53,6
20,48,8
20,33,6
21,28,8
22,38,4
22,26,10
22,44,1
22,40,3
23,39,7
23,65,1
23,38,2
24,53,3
24,37,1
24,59,7
24,39,2
25,66,3
26,39,7
27,56,8
28,34,9
28,56,10
28,52,1
28,65,2
29,36,5
30,62,10
30,31,4
30,51,8
31,63,1
32,33,4
32,64,4
33,42,10
33,41,7
33,39,2
33,48,1
34,53,4
35,57,4
35,42,2
35,59,5
36,45,10
36,56,5
36,38,5
36,61,9
37,65,7
37,61,10
37,64,8
37,41,5
38,54,6
38,62,6
38,49,10
39,63,8
39,55,4
40,64,6
40,53,8
40,67,7
41,66,4
41,42,8
41,64,6
41,54,5
42,52,10
42,66,10
42,55,9
42,53,2
43,48,5
44,55,4
44,69,10
44,54,10
44,47,6
45,61,6
45,62,8
45,55,4
46,59,8
46,61,9
47,69,4
47,64,10
47,55,1
48,62,8
48,56,4
48,63,5
49,52,3
49,57,5
49,64,4
50,53,6
50,63,7
50,59,6
50,58,3
51,55,10
51,56,1
52,59,1
52,60,7
53,64,5
53,60,3
53,67,6
54,59,10
54,55,10
54,56,1
55,63,9
55,64,6
55,60,8
56,63,2
56,68,6
57,65,6
57,61,7
57,68,10
57,59,10
58,59,1
58,67,3
58,64,8
59,66,10
59,62,9
60,69,1
60,68,6
60,62,6
61,69,3
62,69,9
63,65,7
64,65,8
65,69,6
65,68,3
65,67,1
66,67,4
66,69,8
66,68,7
67,69,8
68,69,6
