task,cost
0,17.64
1,32.36
2,44.26
3,42.49
4,14.77
5,36.6
6,10.99
7,26.88
8,33.36
9,28.19
10,11.09
11,35.3
12,42.17
13,50.63
14,15.19
15,26.81
16,36.82
17,53.02
18,29.78
19,12.15
20,30.62
21,13.23
22,46.65
23,43.08
24,34.18
25,25.77
26,44.79
27,15.54
28,36.55
29,30.21
30,26.39
31,32.47
32,44.74
33,23.63
34,41.0
35,16.65
36,18.13
37,40.49
38,14.74
39,25.36
40,25.68
41,14.43
42,11.09
43,17.21
44,18.5
45,16.31
46,10.42
47,44.2
48,19.72
49,15.98
50,49.79
51,28.29
52,26.64
53,42.1
54,38.04
55,40.77
56,27.92
57,29.19
58,21.07
59,11.3
60,29.72
61,25.59
62,20.08
63,28.33
64,38.45
65,24.5
66,22.59
67,33.3
68,42.99
69,23.26
