task,cost
0,51.71
1,40.16
2,25.89
3,28.07
4,45.28
5,28.44
6,36.9
7,37.88
8,17.14
9,41.16
10,18.62
11,43.3
12,41.56
13,55.51
14,44.36
15,61.7
16,31.15
17,22.84
18,7.91
19,14.66
20,32.85
21,38.17
22,10.76
23,20.16
24,36.45
25,35.51
26,38.31
27,26.61
28,23.29
29,19.93
30,49.85
31,17.92
32,46.05
33,19.41
34,10.37
35,31.51
36,29.24
37,43.06
38,18.01
39,28.33
40,19.83
41,46.8
42,11.59
43,21.7
44,11.22
45,38.75
46,44.99
47,10.89
48,10.58
49,28.47
50,21.0
51,34.03
52,8.72
53,52.73
54,58.94
55,41.06
56,16.81
57,40.05
58,34.0
59,26.28
60,31.16
61,41.53
62,40.28
63,19.86
64,19.55
65,39.64
66,37.21
67,53.42
68,55.0
69,34.67
70,28.72
71,28.62
72,11.08
73,8.51
74,12.98
75,9.03
76,26.63
77,47.82
78,54.81
79,30.63
80,24.34
81,25.3
82,39.66
83,30.6
84,26.01
85,35.01
86,32.85
87,9.11
88,20.03
89,25.94
90,13.48
91,60.61
92,41.67
93,42.26
94,19.52
95,20.04
96,34.5
97,12.07
98,46.34
99,19.3
